数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TEST_2709,5476,PRODUCT_801,1321545600,测试评论标题 2709,这是测试评论内容 2709，商品使用体验,4
TEST_2710,5839,PRODUCT_359,1358870400,测试评论标题 2710,这是测试评论内容 2710，商品使用体验,3
TEST_2711,5440,PRODUCT_463,1304611200,测试评论标题 2711,这是测试评论内容 2711，商品使用体验,4
TEST_2712,5821,PRODUCT_63,1308672000,测试评论标题 2712,这是测试评论内容 2712，商品使用体验,4
TEST_2713,5077,PRODUCT_493,1301068800,测试评论标题 2713,这是测试评论内容 2713，商品使用体验,5
TEST_2714,5829,PRODUCT_938,1342713600,测试评论标题 2714,这是测试评论内容 2714，商品使用体验,4
TEST_2715,5030,PRODUCT_622,1346169600,测试评论标题 2715,这是测试评论内容 2715，商品使用体验,3
TEST_2716,5404,PRODUCT_497,1358352000,测试评论标题 2716,这是测试评论内容 2716，商品使用体验,5
TEST_2717,5020,PRODUCT_820,1348934400,测试评论标题 2717,这是测试评论内容 2717，商品使用体验,5
TEST_2718,5223,PRODUCT_700,1297872000,测试评论标题 2718,这是测试评论内容 2718，商品使用体验,1
TEST_2719,5206,PRODUCT_205,1353772800,测试评论标题 2719,这是测试评论内容 2719，商品使用体验,5
TEST_2720,5042,PRODUCT_476,1353340800,测试评论标题 2720,这是测试评论内容 2720，商品使用体验,3
TEST_2721,5893,PRODUCT_714,1308931200,测试评论标题 2721,这是测试评论内容 2721，商品使用体验,1
TEST_2722,5916,PRODUCT_572,1327507200,测试评论标题 2722,这是测试评论内容 2722，商品使用体验,2
TEST_2723,5290,PRODUCT_117,1297353600,测试评论标题 2723,这是测试评论内容 2723，商品使用体验,2
TEST_2724,5777,PRODUCT_279,1368547200,测试评论标题 2724,这是测试评论内容 2724，商品使用体验,3
TEST_2725,5010,PRODUCT_387,1333468800,测试评论标题 2725,这是测试评论内容 2725，商品使用体验,3
TEST_2726,5627,PRODUCT_536,1302883200,测试评论标题 2726,这是测试评论内容 2726，商品使用体验,3
TEST_2727,5949,PRODUCT_65,1300982400,测试评论标题 2727,这是测试评论内容 2727，商品使用体验,2
TEST_2728,5370,PRODUCT_94,1311436800,测试评论标题 2728,这是测试评论内容 2728，商品使用体验,5
TEST_2729,5012,PRODUCT_144,1346083200,测试评论标题 2729,这是测试评论内容 2729，商品使用体验,3
TEST_2730,5846,PRODUCT_918,1307894400,测试评论标题 2730,这是测试评论内容 2730，商品使用体验,2
TEST_2731,5402,PRODUCT_722,1308067200,测试评论标题 2731,这是测试评论内容 2731，商品使用体验,4
TEST_2732,5479,PRODUCT_140,1370102400,测试评论标题 2732,这是测试评论内容 2732，商品使用体验,5
TEST_2733,5669,PRODUCT_938,1378137600,测试评论标题 2733,这是测试评论内容 2733，商品使用体验,4
TEST_2734,5872,PRODUCT_863,1325952000,测试评论标题 2734,这是测试评论内容 2734，商品使用体验,1
TEST_2735,5770,PRODUCT_672,1381420800,测试评论标题 2735,这是测试评论内容 2735，商品使用体验,5
TEST_2736,5812,PRODUCT_254,1316448000,测试评论标题 2736,这是测试评论内容 2736，商品使用体验,3
TEST_2737,5933,PRODUCT_553,1332345600,测试评论标题 2737,这是测试评论内容 2737，商品使用体验,3
TEST_2738,5418,PRODUCT_828,1313856000,测试评论标题 2738,这是测试评论内容 2738，商品使用体验,1
TEST_2739,5966,PRODUCT_397,1315324800,测试评论标题 2739,这是测试评论内容 2739，商品使用体验,4
TEST_2740,5227,PRODUCT_238,1384531200,测试评论标题 2740,这是测试评论内容 2740，商品使用体验,4
TEST_2741,5962,PRODUCT_707,1309795200,测试评论标题 2741,这是测试评论内容 2741，商品使用体验,5
TEST_2742,5123,PRODUCT_528,1336233600,测试评论标题 2742,这是测试评论内容 2742，商品使用体验,5
TEST_2743,5477,PRODUCT_563,1336665600,测试评论标题 2743,这是测试评论内容 2743，商品使用体验,2
TEST_2744,5175,PRODUCT_446,1384099200,测试评论标题 2744,这是测试评论内容 2744，商品使用体验,4
TEST_2745,5737,PRODUCT_419,1331481600,测试评论标题 2745,这是测试评论内容 2745，商品使用体验,4
TEST_2746,5476,PRODUCT_245,1304006400,测试评论标题 2746,这是测试评论内容 2746，商品使用体验,4
TEST_2747,5032,PRODUCT_754,1328112000,测试评论标题 2747,这是测试评论内容 2747，商品使用体验,4
TEST_2748,5714,PRODUCT_121,1379260800,测试评论标题 2748,这是测试评论内容 2748，商品使用体验,5
TEST_2749,5135,PRODUCT_531,1368374400,测试评论标题 2749,这是测试评论内容 2749，商品使用体验,1
TEST_2750,5873,PRODUCT_909,1348329600,测试评论标题 2750,这是测试评论内容 2750，商品使用体验,4
TEST_2751,5477,PRODUCT_912,1335888000,测试评论标题 2751,这是测试评论内容 2751，商品使用体验,2
TEST_2752,5496,PRODUCT_987,1355846400,测试评论标题 2752,这是测试评论内容 2752，商品使用体验,2
TEST_2753,5536,PRODUCT_647,1385222400,测试评论标题 2753,这是测试评论内容 2753，商品使用体验,2
TEST_2754,5790,PRODUCT_10,1354896000,测试评论标题 2754,这是测试评论内容 2754，商品使用体验,1
TEST_2755,5635,PRODUCT_934,1376150400,测试评论标题 2755,这是测试评论内容 2755，商品使用体验,3
TEST_2756,5858,PRODUCT_607,1294502400,测试评论标题 2756,这是测试评论内容 2756，商品使用体验,3
TEST_2757,5519,PRODUCT_43,1394121600,测试评论标题 2757,这是测试评论内容 2757，商品使用体验,5
TEST_2758,5643,PRODUCT_480,1304265600,测试评论标题 2758,这是测试评论内容 2758，商品使用体验,4
TEST_2759,5792,PRODUCT_784,1305993600,测试评论标题 2759,这是测试评论内容 2759，商品使用体验,5
TEST_2760,5782,PRODUCT_92,1356969600,测试评论标题 2760,这是测试评论内容 2760，商品使用体验,5
TEST_2761,5567,PRODUCT_222,1338739200,测试评论标题 2761,这是测试评论内容 2761，商品使用体验,3
TEST_2762,5187,PRODUCT_266,1349107200,测试评论标题 2762,这是测试评论内容 2762，商品使用体验,3
TEST_2763,5417,PRODUCT_476,1379952000,测试评论标题 2763,这是测试评论内容 2763，商品使用体验,3
TEST_2764,5889,PRODUCT_153,1310140800,测试评论标题 2764,这是测试评论内容 2764，商品使用体验,1
TEST_2765,5543,PRODUCT_185,1312041600,测试评论标题 2765,这是测试评论内容 2765，商品使用体验,5
TEST_2766,5105,PRODUCT_925,1343750400,测试评论标题 2766,这是测试评论内容 2766，商品使用体验,2
TEST_2767,5806,PRODUCT_695,1390492800,测试评论标题 2767,这是测试评论内容 2767，商品使用体验,1
TEST_2768,5179,PRODUCT_25,1387814400,测试评论标题 2768,这是测试评论内容 2768，商品使用体验,5
TEST_2769,5787,PRODUCT_423,1379088000,测试评论标题 2769,这是测试评论内容 2769，商品使用体验,1
TEST_2770,5838,PRODUCT_632,1310745600,测试评论标题 2770,这是测试评论内容 2770，商品使用体验,5
TEST_2771,5780,PRODUCT_108,1365868800,测试评论标题 2771,这是测试评论内容 2771，商品使用体验,1
TEST_2772,5922,PRODUCT_604,1314288000,测试评论标题 2772,这是测试评论内容 2772，商品使用体验,2
TEST_2773,5397,PRODUCT_570,1395504000,测试评论标题 2773,这是测试评论内容 2773，商品使用体验,4
TEST_2774,5811,PRODUCT_824,1353772800,测试评论标题 2774,这是测试评论内容 2774，商品使用体验,2
TEST_2775,5595,PRODUCT_750,1351180800,测试评论标题 2775,这是测试评论内容 2775，商品使用体验,2
TEST_2776,5134,PRODUCT_869,1323792000,测试评论标题 2776,这是测试评论内容 2776，商品使用体验,4
TEST_2777,5025,PRODUCT_745,1391097600,测试评论标题 2777,这是测试评论内容 2777，商品使用体验,4
TEST_2778,5845,PRODUCT_352,1383408000,测试评论标题 2778,这是测试评论内容 2778，商品使用体验,2
TEST_2779,5478,PRODUCT_83,1330790400,测试评论标题 2779,这是测试评论内容 2779，商品使用体验,2
TEST_2780,5992,PRODUCT_423,1379001600,测试评论标题 2780,这是测试评论内容 2780，商品使用体验,4
TEST_2781,5832,PRODUCT_599,1358265600,测试评论标题 2781,这是测试评论内容 2781，商品使用体验,1
TEST_2782,5605,PRODUCT_308,1315497600,测试评论标题 2782,这是测试评论内容 2782，商品使用体验,5
TEST_2783,5839,PRODUCT_577,1368115200,测试评论标题 2783,这是测试评论内容 2783，商品使用体验,3
TEST_2784,5653,PRODUCT_534,1315411200,测试评论标题 2784,这是测试评论内容 2784，商品使用体验,5
TEST_2785,5120,PRODUCT_649,1349884800,测试评论标题 2785,这是测试评论内容 2785，商品使用体验,5
TEST_2786,5902,PRODUCT_504,1381852800,测试评论标题 2786,这是测试评论内容 2786，商品使用体验,5
TEST_2787,5082,PRODUCT_959,1338480000,测试评论标题 2787,这是测试评论内容 2787，商品使用体验,4
TEST_2788,5381,PRODUCT_770,1392480000,测试评论标题 2788,这是测试评论内容 2788，商品使用体验,5
TEST_2789,5468,PRODUCT_780,1330790400,测试评论标题 2789,这是测试评论内容 2789，商品使用体验,4
TEST_2790,5367,PRODUCT_828,1301846400,测试评论标题 2790,这是测试评论内容 2790，商品使用体验,4
TEST_2791,5020,PRODUCT_856,1294502400,测试评论标题 2791,这是测试评论内容 2791，商品使用体验,4
TEST_2792,5721,PRODUCT_534,1324483200,测试评论标题 2792,这是测试评论内容 2792，商品使用体验,5
TEST_2793,5116,PRODUCT_603,1381852800,测试评论标题 2793,这是测试评论内容 2793，商品使用体验,3
TEST_2794,5615,PRODUCT_597,1316793600,测试评论标题 2794,这是测试评论内容 2794，商品使用体验,2
TEST_2795,5747,PRODUCT_13,1338048000,测试评论标题 2795,这是测试评论内容 2795，商品使用体验,4
TEST_2796,5351,PRODUCT_913,1387987200,测试评论标题 2796,这是测试评论内容 2796，商品使用体验,5
TEST_2797,5440,PRODUCT_222,1395676800,测试评论标题 2797,这是测试评论内容 2797，商品使用体验,2
TEST_2798,5092,PRODUCT_185,1347811200,测试评论标题 2798,这是测试评论内容 2798，商品使用体验,5
TEST_2799,5456,PRODUCT_678,1298563200,测试评论标题 2799,这是测试评论内容 2799，商品使用体验,5
TEST_2800,5991,PRODUCT_482,1326038400,测试评论标题 2800,这是测试评论内容 2800，商品使用体验,1
TEST_2801,5786,PRODUCT_411,1386777600,测试评论标题 2801,这是测试评论内容 2801，商品使用体验,5
TEST_2802,5763,PRODUCT_948,1304870400,测试评论标题 2802,这是测试评论内容 2802，商品使用体验,3
TEST_2803,5474,PRODUCT_614,1383408000,测试评论标题 2803,这是测试评论内容 2803，商品使用体验,3
TEST_2804,5797,PRODUCT_193,1313078400,测试评论标题 2804,这是测试评论内容 2804，商品使用体验,2
TEST_2805,5799,PRODUCT_406,1345392000,测试评论标题 2805,这是测试评论内容 2805，商品使用体验,4
TEST_2806,5839,PRODUCT_253,1392307200,测试评论标题 2806,这是测试评论内容 2806，商品使用体验,4
TEST_2807,5979,PRODUCT_944,1386345600,测试评论标题 2807,这是测试评论内容 2807，商品使用体验,5
TEST_2808,5005,PRODUCT_574,1312128000,测试评论标题 2808,这是测试评论内容 2808，商品使用体验,2
TEST_2809,5418,PRODUCT_764,1309622400,测试评论标题 2809,这是测试评论内容 2809，商品使用体验,5
TEST_2810,5834,PRODUCT_684,1294416000,测试评论标题 2810,这是测试评论内容 2810，商品使用体验,4
TEST_2811,5578,PRODUCT_38,1301846400,测试评论标题 2811,这是测试评论内容 2811，商品使用体验,4
TEST_2812,5453,PRODUCT_973,1346601600,测试评论标题 2812,这是测试评论内容 2812，商品使用体验,5
TEST_2813,5357,PRODUCT_108,1299340800,测试评论标题 2813,这是测试评论内容 2813，商品使用体验,1
TEST_2814,5463,PRODUCT_695,1350489600,测试评论标题 2814,这是测试评论内容 2814，商品使用体验,1
TEST_2815,5444,PRODUCT_876,1374595200,测试评论标题 2815,这是测试评论内容 2815，商品使用体验,4
TEST_2816,5801,PRODUCT_673,1390838400,测试评论标题 2816,这是测试评论内容 2816，商品使用体验,2
TEST_2817,5300,PRODUCT_787,1316534400,测试评论标题 2817,这是测试评论内容 2817，商品使用体验,4
TEST_2818,5959,PRODUCT_630,1294243200,测试评论标题 2818,这是测试评论内容 2818，商品使用体验,2
TEST_2819,5373,PRODUCT_586,1308758400,测试评论标题 2819,这是测试评论内容 2819，商品使用体验,1
TEST_2820,5054,PRODUCT_93,1343404800,测试评论标题 2820,这是测试评论内容 2820，商品使用体验,1
TEST_2821,5329,PRODUCT_173,1295107200,测试评论标题 2821,这是测试评论内容 2821，商品使用体验,2
TEST_2822,5523,PRODUCT_516,1320163200,测试评论标题 2822,这是测试评论内容 2822，商品使用体验,5
TEST_2823,5958,PRODUCT_163,1366387200,测试评论标题 2823,这是测试评论内容 2823，商品使用体验,3
TEST_2824,5453,PRODUCT_864,1315152000,测试评论标题 2824,这是测试评论内容 2824，商品使用体验,4
TEST_2825,5916,PRODUCT_148,1307548800,测试评论标题 2825,这是测试评论内容 2825，商品使用体验,2
TEST_2826,5011,PRODUCT_267,1344355200,测试评论标题 2826,这是测试评论内容 2826，商品使用体验,1
TEST_2827,5290,PRODUCT_527,1391702400,测试评论标题 2827,这是测试评论内容 2827，商品使用体验,4
TEST_2828,5955,PRODUCT_297,1363104000,测试评论标题 2828,这是测试评论内容 2828，商品使用体验,5
TEST_2829,5442,PRODUCT_100,1295107200,测试评论标题 2829,这是测试评论内容 2829，商品使用体验,3
TEST_2830,5604,PRODUCT_635,1305475200,测试评论标题 2830,这是测试评论内容 2830，商品使用体验,2
TEST_2831,5249,PRODUCT_919,1380643200,测试评论标题 2831,这是测试评论内容 2831，商品使用体验,4
TEST_2832,5480,PRODUCT_486,1317744000,测试评论标题 2832,这是测试评论内容 2832，商品使用体验,4
TEST_2833,5735,PRODUCT_33,1351353600,测试评论标题 2833,这是测试评论内容 2833，商品使用体验,4
TEST_2834,5805,PRODUCT_531,1371052800,测试评论标题 2834,这是测试评论内容 2834，商品使用体验,3
TEST_2835,5350,PRODUCT_846,1321027200,测试评论标题 2835,这是测试评论内容 2835，商品使用体验,1
TEST_2836,5334,PRODUCT_275,1392307200,测试评论标题 2836,这是测试评论内容 2836，商品使用体验,2
TEST_2837,5470,PRODUCT_825,1348416000,测试评论标题 2837,这是测试评论内容 2837，商品使用体验,4
TEST_2838,5936,PRODUCT_620,1301500800,测试评论标题 2838,这是测试评论内容 2838，商品使用体验,4
TEST_2839,5774,PRODUCT_308,1381766400,测试评论标题 2839,这是测试评论内容 2839，商品使用体验,4
TEST_2840,5257,PRODUCT_61,1359734400,测试评论标题 2840,这是测试评论内容 2840，商品使用体验,5
TEST_2841,5000,PRODUCT_795,1344355200,测试评论标题 2841,这是测试评论内容 2841，商品使用体验,3
TEST_2842,5013,PRODUCT_718,1391356800,测试评论标题 2842,这是测试评论内容 2842，商品使用体验,2
TEST_2843,5193,PRODUCT_752,1362758400,测试评论标题 2843,这是测试评论内容 2843，商品使用体验,5
TEST_2844,5963,PRODUCT_151,1306944000,测试评论标题 2844,这是测试评论内容 2844，商品使用体验,3
TEST_2845,5859,PRODUCT_694,1318089600,测试评论标题 2845,这是测试评论内容 2845，商品使用体验,4
TEST_2846,5041,PRODUCT_878,1364745600,测试评论标题 2846,这是测试评论内容 2846，商品使用体验,3
TEST_2847,5315,PRODUCT_687,1311523200,测试评论标题 2847,这是测试评论内容 2847，商品使用体验,4
